id,taxpayer_number,taxpayer_name,taxpayer_address,taxpayer_city,taxpayer_state,taxpayer_zip,taxpayer_county,location_number,location_name,location_address,location_city,location_state,location_zip,location_county,tabc_permit_number,responsibility_begin_date,responsibility_end_date,obligation_end_date,liquor_receipts,wine_receipts,beer_receipts,cover_charge_receipts,total_receipts,latitude,longitude,geocoding_confidence,data_quality_score,is_active,last_updated,created_at,full_address,concept_primary,concept_secondary,concept_confidence,concept_source,population_1_mile,drinking_age_1_mile,population_3_mile,drinking_age_3_mile,population_5_mile,drinking_age_5_mile,population_10_mile,drinking_age_10_mile,square_footage,square_footage_source,square_footage_confidence
row-9k3n-b55g~wsm2,17428998938,"ASTOR RESTAURANT, INC.",5533 LEOPARD ST,CORPUS CHRISTI,TX,78408,178,1,THE ASTOR RESTAURANT,5533 LEOPARD ST,CORPUS CHRISTI,TX,78408,178,MB246677,,,,0.0,0.0,0.0,0.0,3829.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5533 LEOPARD ST, CORPUS CHRISTI, TX 78408",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-y983_6b73-uj8x,17528435153,"PRAVEENA, INC.",1815 GEORGE CT,IRVING,TX,75061,57,2,LOS COLEGAS RESTAURANT & BAR,1922 W IRVING BLVD,IRVING,TX,75061,57,MB532091,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1922 W IRVING BLVD, IRVING, TX 75061",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-naww_6s7i-imh3,32040587563,"SANDRA'S CANTINA & GRILL, LLC",13100 US HIGHWAY 281 N,SPRING BRANCH,TX,78070,46,1,"SANDRA'S CANTINA & GRILL, LLC",13100 US HIGHWAY 281 N,SPRING BRANCH,TX,78070,46,MB855060,,,,0.0,0.0,0.0,0.0,32361.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"13100 US HIGHWAY 281 N, SPRING BRANCH, TX 78070",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-g7u2~2zuf~85rf,12052980229,STEFAN KRISCH AND RICHARD KRISCH,5110 WILDWOOD LN,ROBSTOWN,TX,78380,178,1,THE THIRSTY CACTUS SALOON,3710 US HIGHWAY 77,CORPUS CHRISTI,TX,78410,178,MB640060,,,,0.0,0.0,0.0,0.0,3170.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3710 US HIGHWAY 77, CORPUS CHRISTI, TX 78410",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-9td6.qgga~im2e,12043743280,"CWD INVESTMENTS, LLC",515 HOUSTON ST,FORT WORTH,TX,76102,220,1,AQUA LOUNGE,515 HOUSTON ST,FORT WORTH,TX,76102,220,MB643117,,,,0.0,0.0,0.0,0.0,50580.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"515 HOUSTON ST, FORT WORTH, TX 76102",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-6hea.gtjw.re62,32019642068,"PDK & E, LLC",3605 S MILAM ST,AMARILLO,TX,79109,191,1,KICK'D BACK,521 SE 10TH AVE,AMARILLO,TX,79101,188,MB677257,,,,0.0,0.0,0.0,0.0,9596.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"521 SE 10TH AVE, AMARILLO, TX 79101",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-6428_46s3-sxzd,12041778536,"SURA PRIVATE CLUB II, INC.",2534 ROYAL LN STE 209,DALLAS,TX,75229,57,1,SURA PRIVATE CLUB II INC,2240 ROYAL LN STE 106,DALLAS,TX,75229,57,N 623935,,,,0.0,0.0,0.0,0.0,2433.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2240 ROYAL LN STE 106, DALLAS, TX 75229",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-kxcu_p4u2.7m4i,32043542094,YOSIEF M ANDOM,6500 SANDS POINT DR APT 312,HOUSTON,TX,77074,101,1,KEREN CAFE & SPORTS BAR,7665 DE MOSS DR,HOUSTON,TX,77036,101,MB770642,,,,0.0,0.0,0.0,0.0,1800.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"7665 DE MOSS DR, HOUSTON, TX 77036",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-b32m.hyxq~e2j2,17604737795,"D. HOUSTON, INC.",PO BOX 570427,HOUSTON,TX,77257,101,1,TREASURES,5647 WESTHEIMER RD,HOUSTON,TX,77056,101,MB256488,,,,0.0,0.0,0.0,0.0,218026.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5647 WESTHEIMER RD, HOUSTON, TX 77056",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-i9qs.8qkk~a4yq,17528536000,JINBEH,2440 S STEMMONS FWY STE A,LEWISVILLE,TX,75067,61,1,JINBEH,2440 S STEMMONS FWY STE A,LEWISVILLE,TX,75067,61,N 467865,,,,0.0,0.0,0.0,0.0,12610.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2440 S STEMMONS FWY STE A, LEWISVILLE, TX 75067",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-6yha.i8ww~3q5k,32037343590,"2 TRIGOS, L.L.C.",PO BOX 2703,MCALLEN,TX,78502,108,3,WATERMELON FESTIVAL,807 N VALLEY VIEW RD,DONNA,TX,78537,108,TB309519,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"807 N VALLEY VIEW RD, DONNA, TX 78537",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-izcy_u44k~ydkv,32027597221,BULLY'S BAR AND GRILL LLC,3601 MACBEY DR,CORINTH,TX,76208,61,1,BULLY'S BAR AND GRILL LLC,400 S HIGHWAY 377,PILOT POINT,TX,76258,61,RM700675,,,,0.0,0.0,0.0,0.0,4314.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"400 S HIGHWAY 377, PILOT POINT, TX 76258",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-fgm3-devh_c7ge,16114216076,"AIN'T IT GREAT, INC",1819 TREE LINE DR,CARROLLTON,TX,75007,61,1,RICKS FAMOUS BAR-B-QUE,2625 OLD DENTON RD STE 700,CARROLLTON,TX,75007,57,RM571021,,,,0.0,0.0,0.0,0.0,24605.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2625 OLD DENTON RD STE 700, CARROLLTON, TX 75007",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qjth.wz48~qkhv,12616218942,"R. C. PORT ARTHUR GROUP, L.L.C.",7420 PARK NORTH DR,BEAUMONT,TX,77708,123,1,BUFFALO WILD WINGS GRILL & BAR,8845 MEMORIAL BLVD STE 100,PORT ARTHUR,TX,77640,123,RM702195,,,,0.0,0.0,0.0,0.0,76622.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"8845 MEMORIAL BLVD STE 100, PORT ARTHUR, TX 77640",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-69cx-gqdp~n8bj,32044460783,"COTTON'S CAY, INC.",2584 HERRINGTON RD,ORANGE,TX,77630,181,1,COTTON'S CAY,8379 HIGHWAY 87 N,ORANGE,TX,77632,181,MB823899,,,,0.0,0.0,0.0,0.0,34414.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"8379 HIGHWAY 87 N, ORANGE, TX 77632",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-zx93_yge3~qu82,32033256374,"BABRIN, LIMITED LIABILITY COMPANY",720 FANNIN ST UNIT A,HOUSTON,TX,77002,101,3,TABLE 7 BISTRO,720 FANNIN ST,HOUSTON,TX,77002,101,MB701565,,,,0.0,0.0,0.0,0.0,11306.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"720 FANNIN ST, HOUSTON, TX 77002",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-8cxv_z3kn-neey,17428643021,PHARAOH'S CLUB OPERATIONS CORPORATION,13546 BULLION CT,CORPUS CHRISTI,TX,78418,178,1,PHARAOH'S GOLF CLUB,7111 PHARAOH DR,CORPUS CHRISTI,TX,78412,178,MB428637,,,,0.0,0.0,0.0,0.0,8267.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"7111 PHARAOH DR, CORPUS CHRISTI, TX 78412",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-25hs.4itt.wgxr,32040143342,"GPJ TRINITY, INC.",2934 W SAM HOUSTON PKWY S,HOUSTON,TX,77042,101,2,TOKYO ONE AT WESTCHASE,2934 W SAM HOUSTON PKWY S,HOUSTON,TX,77042,101,MB755020,,,,0.0,0.0,0.0,0.0,3718.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2934 W SAM HOUSTON PKWY S, HOUSTON, TX 77042",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-8x4k_uf46~n85k,19121990352,"WESTBAR, INC.",300 W WALTER AVE,PFLUGERVILLE,TX,78660,227,1,THE ROADHOUSE,1103 WONDER ST,ROUND ROCK,TX,78681,246,MB543798,,,,0.0,0.0,0.0,0.0,29264.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1103 WONDER ST, ROUND ROCK, TX 78681",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-nrnq~kg34.u799,32039661478,D V S ENTERTAINMENT LLC,2101 E INTERSTATE 40,AMARILLO,TX,79102,188,1,DRINKS,2101 E INTERSTATE 40,AMARILLO,TX,79102,188,MB744932,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2101 E INTERSTATE 40, AMARILLO, TX 79102",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hed5_7hbe_nken,32042791742,"SIMONE'S LOUNGE, LLC",5035 CREEKBEND DR,HOUSTON,TX,77035,101,1,SIMONE,2418 SUNSET BLVD STE A,HOUSTON,TX,77005,101,MB763619,,,,0.0,0.0,0.0,0.0,52792.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2418 SUNSET BLVD STE A, HOUSTON, TX 77005",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-zac7.qthp-i567,32048248556,"TXHP ARLINGTON, L.L.C.",44 HERSHA DR,HARRISBURG,PA,17102,0,1,HOLIDAY INN ARLINGTON,1311 WET N WILD WAY,ARLINGTON,TX,76011,220,MB961383,,,,0.0,0.0,0.0,0.0,14961.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1311 WET N WILD WAY, ARLINGTON, TX 76011",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-5caa~4nri~jhhw,17604854111,"SALTGRASS, INC.",1510 WEST LOOP S ATTN: TAX DEPT,HOUSTON,TX,77027,101,42,SALTGRASS STEAKHOUSE #6,2484 S STEMMONS FWY,LEWISVILLE,TX,75067,61,MB604904,,,,0.0,0.0,0.0,0.0,43352.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2484 S STEMMONS FWY, LEWISVILLE, TX 75067",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-qf4e~gsf5.kxmy,32038251545,BRINES VIVEROS,3031 S TEXAS AVE #8,COLLEGE STATION,TX,77842,21,1,UP-GRADE,2206 TEXAS AVE S,COLLEGE STATION,TX,77840,21,MB710030,,,,0.0,0.0,0.0,0.0,6510.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2206 TEXAS AVE S, COLLEGE STATION, TX 77840",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-bc7j~rshw_uj3a,32056179255,"STONE WERKS GRILLE @ CULEBRA, LLC",4726 COLLEGE PARK,SAN ANTONIO,TX,78249,15,1,STONE WERKS BIG ROCK GRILLE,6626 W LOOP 1604 N STE 110,SAN ANTONIO,TX,78254,15,MB988418,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"6626 W LOOP 1604 N STE 110, SAN ANTONIO, TX 78254",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-vmrq_5jbn_xshn,17606489973,"OCOTLAN, INC.",146A TRULY PLZ,CLEVELAND,TX,77327,146,1,PUEBLO VIEJO MEXICAN RESTAURANT,146A TRULY PLZ,CLEVELAND,TX,77327,146,RM668881,,,,0.0,0.0,0.0,0.0,31653.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"146A TRULY PLZ, CLEVELAND, TX 77327",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-7fks.uz2h-cvm7,32034622137,WILLIAM CUMMINGS II,26106 MEADOWLARK BAY,SAN ANTONIO,TX,78260,15,1,THE BEACH,9995 FM 311,SPRING BRANCH,TX,78070,46,MB690763,,,,0.0,0.0,0.0,0.0,593.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"9995 FM 311, SPRING BRANCH, TX 78070",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-7gw5~znz7_ptdc,17427540780,THE HOUSTON CHEESECAKE FACTORY CORPORATION,26901 MALIBU HILLS RD,CALABASAS HLS,CA,91301,0,16,THE CHEESECAKE FACTORY,820 CENTRAL EXPY S,ALLEN,TX,75013,43,RM692592,,,,0.0,0.0,0.0,0.0,46217.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"820 CENTRAL EXPY S, ALLEN, TX 75013",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-a2bk-m64p-ytuq,12010234842,"ALAMOWING COLLEGE STATION, L.L.C.",120 CHULA VIS,HOLLYWOOD PK,TX,78232,15,2,BUFFALO WILD WINGS,903 UNIVERSITY DR E,COLLEGE STATION,TX,77840,21,MB572580,,,,0.0,0.0,0.0,0.0,41251.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"903 UNIVERSITY DR E, COLLEGE STATION, TX 77840",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-et8a-28fn_eir4,32036851478,STRATEGIC HYPE LIMITED COMPANY,11327 REEDER RD,DALLAS,TX,75229,57,1,PLUSH - 1400 TAPA ROOM,1400 MAIN ST,DALLAS,TX,75202,57,MB710351,,,,0.0,0.0,0.0,0.0,90022.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1400 MAIN ST, DALLAS, TX 75202",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ztp8_tpmd_66rt,13714426023,"10225 RESEARCH BLVD PARTNERS, L.L.C.",9601 KATY FWY STE 210,HOUSTON,TX,77024,101,1,TRULUCK'S SEAFOOD STEAK AND CRAB HOUSE,10225 RESEARCH BLVD STE 4000,AUSTIN,TX,78759,227,MB535007,,,,0.0,0.0,0.0,0.0,83390.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"10225 RESEARCH BLVD STE 4000, AUSTIN, TX 78759",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-u2gm-i532.vwij,32041272173,"KOMALI RESTAURANT, L.L.C.",4152 COLE AVE STE 106,DALLAS,TX,75204,57,1,"KOMALI RESTAURANT, L.L.C.",4152 COLE AVE STE 103,DALLAS,TX,75204,57,MB934204,,,,0.0,0.0,0.0,0.0,47736.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4152 COLE AVE STE 103, DALLAS, TX 75204",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-552n_thp5_2i4u,12641333583,"PAKEDI, LLC",3709 ELLIS DR,MCALLEN,TX,78504,108,1,CHICAGO EAST,115 S 17TH ST,MCALLEN,TX,78501,108,MB719372,,,,0.0,0.0,0.0,0.0,5371.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"115 S 17TH ST, MCALLEN, TX 78501",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-i788-kd2g-vqmw,32043192106,PALOMERA VENTURES LLC,1241 N STATE HIGHWAY 95,FLATONIA,TX,78941,75,1,ROBERT'S STEAK HOUSE,1241 N STATE HIGHWAY 95,FLATONIA,TX,78941,75,MB646818,,,,0.0,0.0,0.0,0.0,17503.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1241 N STATE HIGHWAY 95, FLATONIA, TX 78941",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-j7xv~f9d9-s72m,32045813808,"BAJA TACOS AMIGOS 3, LLC",2525 JOE LN,ORANGE,TX,77632,181,1,FUZZY'S TACO SHOP,110 STRICKLAND DR,ORANGE,TX,77630,181,RM810078,,,,0.0,0.0,0.0,0.0,6970.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"110 STRICKLAND DR, ORANGE, TX 77630",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ysdi.6zk7.jeh7,17521936322,"300, INC.",7313 BELL CREEK RD,MECHANICSVLLE,VA,23111,0,15,AMF ARLINGTON LANES,1801 E LAMAR BLVD,ARLINGTON,TX,76006,220,MB472106,,,,0.0,0.0,0.0,0.0,12988.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1801 E LAMAR BLVD, ARLINGTON, TX 76006",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-eq48~iiqf_w5mc,32055950227,AGV ENTERPRISES INC.,841 FOCH ST,FORT WORTH,TX,76107,220,1,LA FAMILIA,841 FOCH ST,FORT WORTH,TX,76107,220,MB925326,,,,0.0,0.0,0.0,0.0,12610.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"841 FOCH ST, FORT WORTH, TX 76107",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-hh93~rg7y~kcj9,12610818861,ELA RESTAURANT HOLDINGS LLC,3518 CEDAR LOCUST CT,SUGAR LAND,TX,77479,79,1,CANDELARI'S VI,25680 HIGHWAY 290 STE A,CYPRESS,TX,77429,101,MB682919,,,,0.0,0.0,0.0,0.0,3952.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"25680 HIGHWAY 290 STE A, CYPRESS, TX 77429",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-r9gd_rwpy.en4p,17507900490,"LUFKIN POST NO. 1836, VETERANS OF FOREIGN WARS OF",PO BOX 393,LUFKIN,TX,75902,3,1,VETERANS OF FOREIGN WARS POST 1836,1501 FORD CHAPEL RD,LUFKIN,TX,75901,3,NE066123,,,,0.0,0.0,0.0,0.0,1992.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1501 FORD CHAPEL RD, LUFKIN, TX 75901",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-t4kh_spu9-7p4t,12635091643,S.C.G.C. INC.,1650 HIGHWAY 6 STE 170,SUGAR LAND,TX,77478,79,1,STAR CINEMA GRILL,2000 INTERSTATE 45 N,CONROE,TX,77301,170,MB720631,,,,0.0,0.0,0.0,0.0,10178.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2000 INTERSTATE 45 N, CONROE, TX 77301",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ke7e.ic5n_rn7m,17529452520,JOSE RAMOS & MARTIN RAMOS,PO BOX 106,BORGER,TX,79008,117,4,THE PLAZA RESTAURANT II,2101 S SONCY RD,AMARILLO,TX,79124,188,RM544656,,,,0.0,0.0,0.0,0.0,33599.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2101 S SONCY RD, AMARILLO, TX 79124",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-zjvq-hh63.6i4y,32010978735,"SHY, INC.",2686 BLACK BEAR DR,NEW BRAUNFELS,TX,78132,46,1,HARPERS PUBLIC HOUSE,139 E HOPKINS ST,SAN MARCOS,TX,78666,105,MB706091,,,,0.0,0.0,0.0,0.0,62764.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"139 E HOPKINS ST, SAN MARCOS, TX 78666",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-kim5~wsit_iczz,32014834785,WILBUR K SMITH,2532 MARTIN LUTHER KING JR BLVD,DALLAS,TX,75215,57,1,EMERALD CITY BAR & GRILL,2532 MARTIN LUTHER KING JR BLVD,DALLAS,TX,75215,57,MB570474,,,,0.0,0.0,0.0,0.0,832.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2532 MARTIN LUTHER KING JR BLVD, DALLAS, TX 75215",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-2awg.txv7~evzu,17501013209,ABILENE COUNTRY CLUB,4039 S TREADAWAY BLVD,ABILENE,TX,79602,221,1,ABILENE COUNTRY CLUB,4039 S TREADAWAY BLVD,ABILENE,TX,79602,221,MB99255,,,,0.0,0.0,0.0,0.0,36899.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"4039 S TREADAWAY BLVD, ABILENE, TX 79602",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-2vq6.kj6a.5rfs,17526521145,H & POINTER INC.,1806 E 7TH ST,ODESSA,TX,79761,68,2,THE MARKET GRILL & BAR,1806 E 7TH ST,ODESSA,TX,79761,68,MB265670,,,,0.0,0.0,0.0,0.0,7871.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1806 E 7TH ST, ODESSA, TX 79761",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-db5k.mgas-dh6f,32024106653,MARIO H GARCIA JR,103 W BAY AREA BLVD,WEBSTER,TX,77598,101,1,DOS MAS MEXICAN RESTUARANT,103 W BAY AREA BLVD,WEBSTER,TX,77598,101,MB667212,,,,0.0,0.0,0.0,0.0,2359.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"103 W BAY AREA BLVD, WEBSTER, TX 77598",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ndby-di6y-v8tw,17528626280,"T.G.I. FRIDAY'S CLUB OF MESQUITE, INC.",PO BOX 809062,DALLAS,TX,75380,57,1,TGI FRIDAY'S CLUB OF MESQUITE,3700 TOWN EAST CROSSIG BLVD,MESQUITE,TX,75150,57,N 472115,,,,0.0,0.0,0.0,0.0,44980.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"3700 TOWN EAST CROSSIG BLVD, MESQUITE, TX 75150",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-6ikp-mxn5-b8b3,17560510319,"JOHNSON- WIGGINS POST NO. 22, THE AMERICAN LEGION,",PO BOX 15,CORSICANA,TX,75151,175,1,JOHNSON- WIGGINS POST NO 22 THE AMERICAN LEGION,632 N BEATON ST,CORSICANA,TX,75110,175,NE242194,,,,0.0,0.0,0.0,0.0,8962.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"632 N BEATON ST, CORSICANA, TX 75110",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-xm8r_kh4t-mvjw,32010712068,ALMA N HERNANDEZ,1220 BROADWAY STE 907,LUBBOCK,TX,79401,152,2,TAQUERIA JALISCO RESTAURANT #7,2211 AVENUE Q,LUBBOCK,TX,79405,152,MB464774,,,,0.0,0.0,0.0,0.0,12795.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"2211 AVENUE Q, LUBBOCK, TX 79405",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-7dja-tm8c.3wa5,12045058406,"CANCUN CANTINA CLUB, INC.",111 E US HIGHWAY 80,FORNEY,TX,75126,129,1,TOUCHDOWN SPORT BAR AND GRILL,111 E US HIGHWAY 80,FORNEY,TX,75126,129,N 638264,,,,0.0,0.0,0.0,0.0,2199.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"111 E US HIGHWAY 80, FORNEY, TX 75126",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-vi82.s2es_4v5k,17429168937,"BIGA INTERNATIONAL, L.P.",203 S SAINT MARYS ST STE 100,SAN ANTONIO,TX,78205,15,1,BIGA ON THE BANKS,203 S SAINT MARYS STE 100,SAN ANTONIO,TX,78205,15,MB466094,,,,0.0,0.0,0.0,0.0,105071.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"203 S SAINT MARYS STE 100, SAN ANTONIO, TX 78205",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-knga-sbf5_2h8f,32049807798,"GREENVILLE ALCOHOL, LLC",1290 E INTERSTATE 30,ROCKWALL,TX,75087,199,1,DB'S,1908 JOE RAMSEY BLVD E,GREENVILLE,TX,75401,116,RM834544,,,,0.0,0.0,0.0,0.0,23022.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"1908 JOE RAMSEY BLVD E, GREENVILLE, TX 75401",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-jnvn.jy9i~hiy2,32053813278,"GONZALEZ LAGUNA ENTERPRISES, INC.",10292 HIGHWAY 59,WHARTON,TX,77488,241,1,LA CASONA MEXICAN RESTAURANT,10292 US 59 HWY,WHARTON,TX,77488,241,MB877625,,,,0.0,0.0,0.0,0.0,13215.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"10292 US 59 HWY, WHARTON, TX 77488",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-ecbr_78yj_uqkq,12612431887,"ANTONIO'S MEXICAN RESTAURANT OF BURLESON, INC.",344 SW WILSHIRE BLVD STE K,BURLESON,TX,76028,126,1,"ANTONIO'S MEXICAN RESTAURANT OF BURLESON, INC.",344 SW WILSHIRE BLVD STE K,BURLESON,TX,76028,126,RM569377,,,,0.0,0.0,0.0,0.0,6405.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"344 SW WILSHIRE BLVD STE K, BURLESON, TX 76028",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-62z5~ptcm.28ta,17530204878,INTERESTS OF MFI INC.,6830 WILCREST DR,HOUSTON,TX,77072,101,1,KEN'S CLUB,6824-8 WILCREST,HOUSTON,TX,77072,101,MB230647,,,,0.0,0.0,0.0,0.0,11848.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"6824-8 WILCREST, HOUSTON, TX 77072",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
row-jk92-2bfr~ge7x,32037353284,PHO THAISON 3 LLC,3601 W WILLIAM CANNON DR STE 250,AUSTIN,TX,78749,227,1,PHO THAISON,5401 FM 1626 STE 370,KYLE,TX,78640,105,RM749298,,,,0.0,0.0,0.0,0.0,2293.0,,,0.0,0.0,True,2025-10-22T21:32:55,2025-10-22T21:32:55,"5401 FM 1626 STE 370, KYLE, TX 78640",,[],0.0,,0,0,0,0,0,0,0,0,,,0.0
